id,user_desktop,placa_mae,cpu_count,clock_1,clock_2,cpu_media_temperatura,cpu_media_percent,cpu_media_clock,memory_load,memory_use,memory_available,video_card
249,HSL017,"HP 218B",2,2394.6,2394.6,72.0,35.55,2394.6,88.1,5.9,0.8,NULL
250,HSL017,"HP 218B",2,2394.6,2394.6,70.5,37.9,2394.6,88.0,5.9,0.8,NULL
251,HSL017,"HP 218B",2,2394.6,2394.6,73.0,68.0,2394.6,88.2,5.9,0.8,NULL
252,HSL017,"HP 218B",2,2394.6,2394.6,71.0,54.5,2394.6,88.2,5.9,0.8,NULL
253,HSL017,"HP 218B",2,2394.6,1197.3,71.5,59.6,1795.95,88.2,5.9,0.8,NULL
254,HSL017,"HP 218B",2,2394.6,2394.6,72.5,42.6,2394.6,88.1,5.9,0.8,NULL
255,HSL017,"HP 218B",2,2394.6,2394.6,73.0,73.05,2394.6,88.3,5.9,0.8,NULL
256,HSL017,"HP 218B",2,2394.6,2394.6,71.0,46.85,2394.6,88.6,5.9,0.8,NULL
257,HSL017,"HP 218B",2,2394.6,2394.6,72.5,52.7,2394.6,88.6,5.9,0.8,NULL
258,HSL017,"HP 218B",2,2394.6,2394.6,72.5,53.9,2394.6,88.7,5.9,0.8,NULL
259,HSL017,"HP 218B",2,2394.6,2394.6,71.0,46.65,2394.6,88.8,5.9,0.7,NULL
260,HSL017,"HP 218B",2,2394.6,2394.6,70.0,49.6,2394.6,88.6,5.9,0.8,NULL
261,HSL017,"HP 218B",2,2394.6,2394.6,72.0,46.3,2394.6,88.6,5.9,0.8,NULL
262,HSL017,"HP 218B",2,2394.6,2394.6,71.5,40.6,2394.6,88.6,5.9,0.8,NULL
263,HSL017,"HP 218B",2,2394.6,2394.6,71.5,54.5,2394.6,88.8,5.9,0.7,NULL
264,HSL017,"HP 218B",2,2394.6,2394.6,72.5,71.3,2394.6,88.6,5.9,0.8,NULL
265,HSL017,"HP 218B",2,2394.6,2394.6,72.5,52.55,2394.6,88.6,5.9,0.8,NULL
266,HSL017,"HP 218B",2,2394.6,2394.6,71.5,38.85,2394.6,88.6,5.9,0.8,NULL
267,HSL017,"HP 218B",2,2394.6,2394.6,73.0,72.25,2394.6,88.8,5.9,0.7,NULL
268,HSL017,"HP 218B",2,2394.6,2394.6,73.0,77.7,2394.6,89.0,5.9,0.7,NULL
269,HSL017,"HP 218B",2,2394.6,2394.6,71.5,78.3,2394.6,89.1,5.9,0.7,NULL
270,HSL017,"HP 218B",2,2394.6,2394.6,73.5,76.35,2394.6,89.5,6.0,0.7,NULL
271,HSL017,"HP 218B",2,2394.6,1197.3,71.5,39.25,1795.95,88.9,5.9,0.7,NULL
272,HSL017,"HP 218B",2,2394.6,2394.6,71.0,44.35,2394.6,88.8,5.9,0.7,NULL
273,HSL017,"HP 218B",2,2394.6,2394.6,72.0,43.55,2394.6,88.8,5.9,0.7,NULL
274,HSL017,"HP 218B",2,2394.6,2394.6,71.5,62.9,2394.6,89.5,6.0,0.7,NULL
275,HSL017,"HP 218B",2,2394.6,2394.6,74.0,92.2,2394.6,89.9,6.0,0.7,NULL
276,HSL017,"HP 218B",2,2394.6,2394.6,74.0,60.35,2394.6,89.6,6.0,0.7,NULL
277,HSL017,"HP 218B",2,2394.6,2394.6,73.5,53.5,2394.6,89.0,5.9,0.7,NULL
278,HSL017,"HP 218B",2,2394.6,2394.6,73.5,70.7,2394.6,89.0,5.9,0.7,NULL
279,HSL017,"HP 218B",2,2394.6,2394.6,73.0,60.35,2394.6,88.9,5.9,0.7,NULL
280,HSL017,"HP 218B",2,2394.6,2394.6,72.0,55.3,2394.6,88.9,5.9,0.7,NULL
281,HSL017,"HP 218B",2,2394.6,2394.6,73.0,56.25,2394.6,89.0,5.9,0.7,NULL
282,HSL017,"HP 218B",2,2394.6,2394.6,73.0,62.3,2394.6,89.0,5.9,0.7,NULL
283,HSL017,"HP 218B",2,2394.6,2394.6,73.5,83.75,2394.6,89.6,6.0,0.7,NULL
284,HSL017,"HP 218B",2,2394.6,2394.6,73.5,62.5,2394.6,89.6,6.0,0.7,NULL
285,HSL017,"HP 218B",2,2394.6,2394.6,74.0,91.4,2394.6,89.7,6.0,0.7,NULL
286,HSL017,"HP 218B",2,2394.6,2394.6,73.5,78.5,2394.6,89.6,6.0,0.7,NULL
287,HSL017,"HP 218B",2,2394.6,2394.6,73.0,57.05,2394.6,89.6,6.0,0.7,NULL
288,HSL017,"HP 218B",2,2394.6,2394.6,73.0,85.55,2394.6,89.7,6.0,0.7,NULL
289,HSL017,"HP 218B",2,2394.6,2394.6,74.0,76.55,2394.6,89.7,6.0,0.7,NULL
290,HSL017,"HP 218B",2,2394.6,2394.6,74.5,79.1,2394.6,89.6,6.0,0.7,NULL
291,HSL017,"HP 218B",2,2394.6,2394.6,73.0,71.5,2394.6,89.6,6.0,0.7,NULL
292,HSL017,"HP 218B",2,2394.6,2394.6,74.5,73.25,2394.6,89.6,6.0,0.7,NULL
293,HSL017,"HP 218B",2,2394.6,2394.6,74.5,80.1,2394.6,89.7,6.0,0.7,NULL
294,HSL017,"HP 218B",2,2394.6,2394.6,74.5,76.6,2394.6,89.8,6.0,0.7,NULL
295,HSL017,"HP 218B",2,2394.6,2394.6,74.5,79.7,2394.6,89.6,6.0,0.7,NULL
296,HSL017,"HP 218B",2,2394.6,2394.6,74.5,75.4,2394.6,89.7,6.0,0.7,NULL
297,HSL017,"HP 218B",2,2394.6,2394.6,73.5,59.0,2394.6,89.1,5.9,0.7,NULL
298,HSL017,"HP 218B",2,2394.6,2394.6,72.5,55.9,2394.6,89.2,5.9,0.7,NULL
299,HSL017,"HP 218B",2,2394.5,2394.5,73.0,59.4,2394.5,89.0,5.9,0.7,NULL
300,HSL017,"HP 218B",2,2394.6,2394.6,72.0,49.4,2394.6,89.0,5.9,0.7,NULL
301,HSL017,"HP 218B",2,2394.6,2394.6,74.5,58.2,2394.6,89.0,5.9,0.7,NULL
302,HSL017,"HP 218B",2,2394.6,2394.6,73.5,59.55,2394.6,88.9,5.9,0.7,NULL
303,HSL017,"HP 218B",2,2394.6,2394.6,72.5,51.15,2394.6,88.9,5.9,0.7,NULL
304,HSL017,"HP 218B",2,2394.6,2394.6,73.5,50.2,2394.6,88.9,5.9,0.7,NULL
305,HSL017,"HP 218B",2,2394.6,2394.6,72.0,58.2,2394.6,88.9,5.9,0.7,NULL
306,HSL017,"HP 218B",2,2394.6,2394.6,73.5,82.05,2394.6,90.9,6.1,0.6,NULL
307,HSL017,"HP 218B",2,2394.6,2394.6,74.5,91.2,2394.6,91.9,6.1,0.5,NULL
308,HSL017,"HP 218B",2,2394.6,2394.6,75.0,93.4,2394.6,92.0,6.1,0.5,NULL
309,HSL017,"HP 218B",2,2394.6,2394.6,73.5,72.85,2394.6,90.7,6.0,0.6,NULL
310,HSL017,"HP 218B",2,2394.6,2394.6,73.0,51.55,2394.6,90.4,6.0,0.6,NULL
311,HSL017,"HP 218B",2,2394.6,2394.6,73.5,68.55,2394.6,91.2,6.1,0.6,NULL
312,HSL017,"HP 218B",2,2394.6,2394.6,74.5,63.85,2394.6,89.5,6.0,0.7,NULL
313,HSL017,"HP 218B",2,2394.6,2394.6,74.5,90.6,2394.6,90.1,6.0,0.7,NULL
314,HSL017,"HP 218B",2,2394.6,2394.6,74.5,64.45,2394.6,90.1,6.0,0.7,NULL
315,HSL017,"HP 218B",2,2394.6,2394.6,74.5,98.6,2394.6,90.1,6.0,0.7,NULL
316,HSL017,"HP 218B",2,2394.6,2394.6,75.5,56.45,2394.6,90.3,6.0,0.6,NULL
317,HSL017,"HP 218B",2,2394.6,2394.6,74.5,67.4,2394.6,89.9,6.0,0.7,NULL
318,HSL017,"HP 218B",2,2394.6,2394.6,74.0,73.8,2394.6,89.8,6.0,0.7,NULL
319,HSL017,"HP 218B",2,2394.6,2394.6,75.0,89.45,2394.6,89.8,6.0,0.7,NULL
320,HSL017,"HP 218B",2,2394.6,2394.6,74.0,71.85,2394.6,90.0,6.0,0.7,NULL
321,HSL017,"HP 218B",2,2394.6,2394.6,74.5,59.95,2394.6,90.2,6.0,0.7,NULL
322,HSL017,"HP 218B",2,2394.6,2394.6,73.0,39.65,2394.6,89.4,6.0,0.7,NULL
323,HSL017,"HP 218B",2,2394.6,2394.6,73.0,54.1,2394.6,89.3,5.9,0.7,NULL
324,HSL017,"HP 218B",2,2394.6,2394.6,73.5,49.8,2394.6,89.3,5.9,0.7,NULL
325,HSL017,"HP 218B",2,2394.6,2394.6,74.5,76.35,2394.6,89.5,6.0,0.7,NULL
326,HSL017,"HP 218B",2,2394.6,2394.6,73.0,57.85,2394.6,89.3,5.9,0.7,NULL
327,HSL017,"HP 218B",2,2394.6,2394.6,72.0,40.8,2394.6,89.9,6.0,0.7,NULL
328,HSL017,"HP 218B",2,2394.6,2394.6,74.0,52.35,2394.6,89.6,6.0,0.7,NULL
329,HSL017,"HP 218B",2,2394.6,2394.6,72.5,43.4,2394.6,89.3,5.9,0.7,NULL
330,HSL017,"HP 218B",2,2394.6,2394.6,72.5,53.5,2394.6,89.2,5.9,0.7,NULL
331,HSL017,"HP 218B",2,2394.6,2394.6,71.0,49.0,2394.6,89.2,5.9,0.7,NULL
332,HSL017,"HP 218B",2,1197.3,2394.6,71.0,46.85,1795.95,89.2,5.9,0.7,NULL
333,HSL017,"HP 218B",2,2394.6,2394.6,72.0,39.8,2394.6,89.2,5.9,0.7,NULL
334,HSL017,"HP 218B",2,2394.6,2394.6,73.0,41.4,2394.6,89.2,5.9,0.7,NULL
335,HSL017,"HP 218B",2,2394.6,2394.6,71.0,28.3,2394.6,89.2,5.9,0.7,NULL
336,HSL017,"HP 218B",2,1197.3,2394.6,70.5,35.0,1795.95,89.2,5.9,0.7,NULL
337,HSL017,"HP 218B",2,2394.6,2394.6,72.0,45.3,2394.6,89.4,6.0,0.7,NULL
338,HSL017,"HP 218B",2,2394.6,2394.6,71.0,33.6,2394.6,89.2,5.9,0.7,NULL
339,HSL017,"HP 218B",2,2394.6,2394.6,70.0,36.5,2394.6,89.4,6.0,0.7,NULL
340,HSL017,"HP 218B",2,2394.6,2394.6,71.5,43.35,2394.6,89.4,6.0,0.7,NULL
341,HSL017,"HP 218B",2,2394.6,2394.6,72.0,54.3,2394.6,89.3,5.9,0.7,NULL
342,HSL017,"HP 218B",2,2394.6,2394.6,72.0,59.55,2394.6,89.6,6.0,0.7,NULL
343,HSL017,"HP 218B",2,2394.6,2394.6,70.5,45.1,2394.6,89.4,6.0,0.7,NULL
344,HSL017,"HP 218B",2,2394.6,2394.6,71.0,56.25,2394.6,89.4,6.0,0.7,NULL
345,HSL017,"HP 218B",2,2394.6,2394.6,72.0,42.75,2394.6,89.2,5.9,0.7,NULL
346,HSL017,"HP 218B",2,2394.6,2394.6,70.0,43.4,2394.6,89.6,6.0,0.7,NULL
347,HSL017,"HP 218B",2,2394.6,2394.6,71.5,45.9,2394.6,89.5,6.0,0.7,NULL
348,HSL017,"HP 218B",2,2394.6,2394.6,70.5,47.7,2394.6,89.4,6.0,0.7,NULL
349,HSL017,"HP 218B",2,2394.6,2394.6,71.5,40.65,2394.6,89.2,5.9,0.7,NULL
350,HSL017,"HP 218B",2,1197.3,2394.6,69.5,43.35,1795.95,89.3,5.9,0.7,NULL
351,HSL017,"HP 218B",2,2394.6,2394.6,73.0,54.7,2394.6,89.3,5.9,0.7,NULL
352,HSL017,"HP 218B",2,2394.6,2394.6,70.5,34.2,2394.6,89.4,6.0,0.7,NULL
353,HSL017,"HP 218B",2,2394.6,2394.6,70.0,40.05,2394.6,89.2,5.9,0.7,NULL
354,HSL017,"HP 218B",2,2394.6,2394.6,70.5,34.6,2394.6,89.4,6.0,0.7,NULL
355,HSL017,"HP 218B",2,2394.6,2394.6,70.0,41.2,2394.6,90.0,6.0,0.7,NULL
356,HSL017,"HP 218B",2,2394.6,2394.6,73.0,81.25,2394.6,91.5,6.1,0.6,NULL
357,HSL017,"HP 218B",2,2394.6,2394.6,71.0,41.0,2394.6,90.8,6.0,0.6,NULL
358,HSL017,"HP 218B",2,2394.6,2394.6,71.5,54.5,2394.6,90.8,6.0,0.6,NULL
359,HSL017,"HP 218B",2,2394.6,2394.6,71.0,58.4,2394.6,89.6,6.0,0.7,NULL
360,HSL017,"HP 218B",2,2394.6,2394.6,73.5,93.95,2394.6,90.8,6.0,0.6,NULL
361,HSL017,"HP 218B",2,2394.6,2394.6,73.5,82.0,2394.6,90.9,6.1,0.6,NULL
362,HSL017,"HP 218B",2,2394.6,2394.6,74.0,93.15,2394.6,92.5,6.2,0.5,NULL
363,HSL017,"HP 218B",2,2394.6,2394.6,74.5,98.8,2394.6,92.5,6.2,0.5,NULL
364,HSL017,"HP 218B",2,2394.6,2394.6,73.0,69.55,2394.6,92.4,6.2,0.5,NULL
365,HSL017,"HP 218B",2,2394.6,2394.6,73.5,72.45,2394.6,91.3,6.1,0.6,NULL
366,HSL017,"HP 218B",2,2394.6,2394.6,74.5,72.5,2394.6,90.7,6.0,0.6,NULL
367,HSL017,"HP 218B",2,2394.6,2394.6,75.0,82.6,2394.6,91.1,6.1,0.6,NULL
368,HSL017,"HP 218B",2,2394.6,2394.6,75.5,84.55,2394.6,91.3,6.1,0.6,NULL
369,HSL017,"HP 218B",2,2394.6,2394.6,74.5,81.85,2394.6,91.1,6.1,0.6,NULL
370,HSL017,"HP 218B",2,2394.6,2394.6,75.0,76.0,2394.6,91.1,6.1,0.6,NULL
371,HSL017,"HP 218B",2,2394.6,2394.6,75.0,85.55,2394.6,91.8,6.1,0.5,NULL
372,HSL017,"HP 218B",2,2394.6,2394.6,75.5,83.8,2394.6,91.9,6.1,0.5,NULL
373,HSL017,"HP 218B",2,2394.6,2394.6,74.5,76.2,2394.6,91.4,6.1,0.6,NULL
374,HSL017,"HP 218B",2,2394.6,2394.6,75.0,70.1,2394.6,91.5,6.1,0.6,NULL
375,HSL017,"HP 218B",2,2394.6,2394.6,75.0,75.6,2394.6,91.5,6.1,0.6,NULL
376,HSL017,"HP 218B",2,2394.6,2394.6,74.5,84.0,2394.6,91.5,6.1,0.6,NULL
377,HSL017,"HP 218B",2,2394.6,2394.6,74.5,80.7,2394.6,91.4,6.1,0.6,NULL
378,HSL017,"HP 218B",2,2394.6,2394.6,75.5,85.35,2394.6,91.6,6.1,0.6,NULL
379,HSL017,"HP 218B",2,2394.6,2394.6,75.0,73.45,2394.6,91.6,6.1,0.6,NULL
380,HSL017,"HP 218B",2,2394.6,2394.6,74.5,78.9,2394.6,91.6,6.1,0.6,NULL
381,HSL017,"HP 218B",2,2394.6,2394.6,75.5,82.05,2394.6,91.6,6.1,0.6,NULL
382,HSL017,"HP 218B",2,2394.6,2394.6,76.0,84.0,2394.6,91.6,6.1,0.6,NULL
383,HSL017,"HP 218B",2,2394.6,2394.6,76.0,83.0,2394.6,91.5,6.1,0.6,NULL
384,HSL017,"HP 218B",2,2394.6,2394.6,74.5,85.15,2394.6,91.5,6.1,0.6,NULL
385,HSL017,"HP 218B",2,2394.6,2394.6,75.5,76.95,2394.6,91.5,6.1,0.6,NULL
386,HSL017,"HP 218B",2,2394.6,2394.6,76.5,94.7,2394.6,91.7,6.1,0.6,NULL
387,HSL017,"HP 218B",2,2394.6,2394.6,75.5,89.8,2394.6,91.8,6.1,0.5,NULL
388,HSL017,"HP 218B",2,2394.6,2394.6,75.5,85.35,2394.6,91.4,6.1,0.6,NULL
389,HSL017,"HP 218B",2,2394.6,2394.6,76.0,82.65,2394.6,91.7,6.1,0.6,NULL
390,HSL017,"HP 218B",2,2394.6,2394.6,76.0,77.7,2394.6,91.7,6.1,0.6,NULL
391,HSL017,"HP 218B",2,2394.6,2394.6,75.5,75.4,2394.6,91.5,6.1,0.6,NULL
392,HSL017,"HP 218B",2,2394.6,2394.6,76.5,80.7,2394.6,91.5,6.1,0.6,NULL
393,HSL017,"HP 218B",2,2394.6,2394.6,77.0,84.55,2394.6,91.4,6.1,0.6,NULL
394,HSL017,"HP 218B",2,2394.6,2394.6,76.0,86.55,2394.6,91.4,6.1,0.6,NULL
395,HSL017,"HP 218B",2,2394.6,2394.6,77.5,79.5,2394.6,91.5,6.1,0.6,NULL
396,HSL017,"HP 218B",2,2394.6,2394.6,76.5,87.3,2394.6,91.5,6.1,0.6,NULL
397,HSL017,"HP 218B",2,2394.6,2394.6,76.0,87.1,2394.6,91.5,6.1,0.6,NULL
398,HSL017,"HP 218B",2,2394.6,2394.6,76.5,79.7,2394.6,91.4,6.1,0.6,NULL
399,HSL017,"HP 218B",2,2394.6,2394.6,75.5,77.15,2394.6,91.5,6.1,0.6,NULL
400,HSL017,"HP 218B",2,2394.6,2394.6,75.0,76.75,2394.6,91.4,6.1,0.6,NULL
401,HSL017,"HP 218B",2,2394.6,2394.6,74.0,65.05,2394.6,92.0,6.1,0.5,NULL
402,HSL017,"HP 218B",2,2394.6,2394.6,74.5,73.05,2394.6,91.5,6.1,0.6,NULL
403,HSL017,"HP 218B",2,2394.6,2394.6,74.0,71.3,2394.6,91.4,6.1,0.6,NULL
404,HSL017,"HP 218B",2,2394.6,2394.6,76.0,66.4,2394.6,91.2,6.1,0.6,NULL
405,HSL017,"HP 218B",2,2394.6,2394.6,76.0,71.7,2394.6,91.2,6.1,0.6,NULL
406,HSL017,"HP 218B",2,2394.6,2394.6,76.0,74.2,2394.6,91.6,6.1,0.6,NULL
407,HSL017,"HP 218B",2,2394.6,2394.6,75.0,82.8,2394.6,91.4,6.1,0.6,NULL
408,HSL017,"HP 218B",2,2394.6,2394.6,76.0,75.4,2394.6,91.2,6.1,0.6,NULL
409,HSL017,"HP 218B",2,2394.6,1197.3,73.5,69.15,1795.95,91.2,6.1,0.6,NULL
410,HSL017,"HP 218B",2,2394.6,2394.6,75.5,72.25,2394.6,91.2,6.1,0.6,NULL
411,HSL017,"HP 218B",2,2394.6,2394.6,74.5,77.3,2394.6,90.7,6.0,0.6,NULL
412,HSL017,"HP 218B",2,2394.6,2394.6,75.5,62.9,2394.6,91.1,6.1,0.6,NULL
413,HSL017,"HP 218B",2,2394.6,2394.6,73.5,44.7,2394.6,90.8,6.0,0.6,NULL
414,HSL017,"HP 218B",2,2394.6,2394.6,74.0,43.95,2394.6,90.5,6.0,0.6,NULL
415,HSL017,"HP 218B",2,2394.6,2394.6,74.5,42.0,2394.6,90.4,6.0,0.6,NULL
416,HSL017,"HP 218B",2,2394.6,2394.6,74.5,96.1,2394.6,91.3,6.1,0.6,NULL
417,HSL017,"HP 218B",2,2394.6,2394.6,75.5,77.95,2394.6,92.0,6.1,0.5,NULL
418,HSL017,"HP 218B",2,2394.6,2394.6,76.0,78.15,2394.6,91.5,6.1,0.6,NULL
419,HSL017,"HP 218B",2,2394.6,2394.6,74.5,55.1,2394.6,91.3,6.1,0.6,NULL
420,HSL017,"HP 218B",2,2394.6,2394.6,74.5,60.15,2394.6,90.8,6.0,0.6,NULL
421,HSL017,"HP 218B",2,2394.6,2394.6,73.5,76.0,2394.6,90.9,6.1,0.6,NULL
422,HSL017,"HP 218B",2,2394.6,2394.6,74.5,50.6,2394.6,90.7,6.0,0.6,NULL
423,HSL017,"HP 218B",2,2394.6,2394.6,73.0,54.5,2394.6,90.9,6.1,0.6,NULL
424,HSL017,"HP 218B",2,2394.6,2394.6,74.0,49.2,2394.6,90.7,6.0,0.6,NULL
425,HSL017,"HP 218B",2,2394.6,2394.6,73.5,63.65,2394.6,90.4,6.0,0.6,NULL
426,HSL017,"HP 218B",2,2394.6,2394.6,73.5,50.4,2394.6,90.4,6.0,0.6,NULL
427,HSL017,"HP 218B",2,2394.6,2394.6,73.0,61.3,2394.6,90.5,6.0,0.6,NULL
428,HSL017,"HP 218B",2,2394.6,2394.6,73.0,43.0,2394.6,90.5,6.0,0.6,NULL
429,HSL017,"HP 218B",2,2394.6,2394.6,74.5,55.1,2394.6,90.5,6.0,0.6,NULL
430,HSL017,"HP 218B",2,1197.3,1197.3,73.5,59.35,1197.3,90.7,6.0,0.6,NULL
431,HSL017,"HP 218B",2,2394.6,2394.6,73.5,48.05,2394.6,90.9,6.1,0.6,NULL
432,HSL017,"HP 218B",2,2394.5,2394.5,74.0,76.95,2394.5,91.0,6.1,0.6,NULL
433,HSL017,"HP 218B",2,2394.6,2394.6,73.5,45.15,2394.6,91.0,6.1,0.6,NULL
434,HSL017,"HP 218B",2,2394.6,2394.6,74.0,68.2,2394.6,91.2,6.1,0.6,NULL
435,HSL017,"HP 218B",2,2394.6,2394.6,73.5,64.05,2394.6,91.9,6.1,0.5,NULL
436,HSL017,"HP 218B",2,2394.6,2394.6,73.0,48.65,2394.6,91.1,6.1,0.6,NULL
437,HSL017,"HP 218B",2,2394.6,2394.6,72.5,52.55,2394.6,91.4,6.1,0.6,NULL
438,HSL017,"HP 218B",2,2394.6,2394.6,73.0,43.2,2394.6,91.3,6.1,0.6,NULL
439,HSL017,"HP 218B",2,2394.6,2394.6,73.0,35.95,2394.6,91.2,6.1,0.6,NULL
440,HSL017,"HP 218B",2,2394.5,2394.5,72.5,46.1,2394.5,91.0,6.1,0.6,NULL
441,HSL017,"HP 218B",2,2394.6,2394.6,56.5,10.95,2394.6,40.9,2.7,3.9,NULL
442,HSL017,"HP 218B",2,1197.3,1197.3,54.0,3.1,1197.3,41.0,2.7,3.9,NULL
443,HSL017,"HP 218B",2,1197.3,1197.3,54.5,14.05,1197.3,41.4,2.8,3.9,NULL
444,HSL017,"HP 218B",2,2394.6,2394.6,54.5,3.7,2394.6,41.3,2.8,3.9,NULL
445,HSL017,"HP 218B",2,1197.3,1197.3,54.0,1.95,1197.3,40.8,2.7,3.9,NULL
446,HSL017,"HP 218B",2,1197.3,1197.3,56.0,5.85,1197.3,40.8,2.7,3.9,NULL
447,HSL017,"HP 218B",2,1197.3,1197.3,57.0,22.25,1197.3,41.3,2.8,3.9,NULL
448,HSL017,"HP 218B",2,1197.3,1197.3,52.5,2.9,1197.3,41.3,2.8,3.9,NULL
449,HSL017,"HP 218B",2,1197.3,1197.3,56.5,9.2,1197.3,41.3,2.8,3.9,NULL
450,HSL017,"HP 218B",2,1197.3,1197.3,54.5,8.8,1197.3,41.3,2.8,3.9,NULL
451,HSL017,"HP 218B",2,2394.6,2394.6,54.5,7.6,2394.6,41.3,2.8,3.9,NULL
452,HSL017,"HP 218B",2,1197.3,1197.3,55.0,23.25,1197.3,41.3,2.8,3.9,NULL
453,HSL017,"HP 218B",2,1197.3,1197.3,57.0,23.65,1197.3,41.5,2.8,3.9,NULL
454,HSL017,"HP 218B",2,1197.3,1197.3,52.0,2.7,1197.3,41.2,2.7,3.9,NULL
455,HSL017,"HP 218B",2,1197.3,1197.3,54.0,0.6,1197.3,41.2,2.7,3.9,NULL
456,HSL017,"HP 218B",2,1197.3,1197.3,51.0,1.15,1197.3,41.2,2.7,3.9,NULL
457,HSL017,"HP 218B",2,1197.3,1197.3,51.0,3.5,1197.3,41.2,2.7,3.9,NULL
458,HSL017,"HP 218B",2,1197.3,1197.3,53.0,3.7,1197.3,41.2,2.7,3.9,NULL
459,HSL017,"HP 218B",2,1197.3,1197.3,50.5,3.1,1197.3,41.2,2.7,3.9,NULL
460,HSL017,"HP 218B",2,1197.3,1197.3,51.0,1.95,1197.3,41.2,2.7,3.9,NULL
461,HSL017,"HP 218B",2,1197.3,1197.3,51.0,3.3,1197.3,41.2,2.7,3.9,NULL
462,HSL017,"HP 218B",2,1197.3,1197.3,52.0,5.65,1197.3,41.2,2.7,3.9,NULL
463,HSL017,"HP 218B",2,2394.6,2394.6,54.5,5.65,2394.6,41.2,2.7,3.9,NULL
464,HSL017,"HP 218B",2,1197.3,1197.3,51.5,1.75,1197.3,41.2,2.7,3.9,NULL
465,HSL017,"HP 218B",2,1197.3,1197.3,52.0,1.75,1197.3,41.2,2.7,3.9,NULL
466,HSL017,"HP 218B",2,2394.6,2394.6,52.0,0.4,2394.6,41.1,2.7,3.9,NULL
467,HSL017,"HP 218B",2,1197.3,1197.3,51.0,3.3,1197.3,41.1,2.7,3.9,NULL
468,HSL017,"HP 218B",2,1197.3,1197.3,53.0,1.75,1197.3,41.1,2.7,3.9,NULL
469,HSL017,"HP 218B",2,2394.6,2394.6,53.5,18.8,2394.6,41.5,2.8,3.9,NULL
470,HSL017,"HP 218B",2,1197.3,1197.3,53.0,16.4,1197.3,42.6,2.8,3.8,NULL
471,HSL017,"HP 218B",2,1197.3,1197.3,54.0,27.15,1197.3,42.7,2.8,3.8,NULL
472,HSL017,"HP 218B",2,2394.6,2394.6,55.5,36.5,2394.6,43.0,2.9,3.8,NULL
473,HSL017,"HP 218B",2,1197.3,1197.3,54.0,3.3,1197.3,43.1,2.9,3.8,NULL
474,HSL017,"HP 218B",2,2394.6,2394.6,56.5,15.05,2394.6,43.2,2.9,3.8,NULL
475,HSL017,"HP 218B",2,1197.3,1197.3,53.0,12.5,1197.3,43.2,2.9,3.8,NULL
476,HSL017,"HP 218B",2,1197.3,1197.3,53.0,5.5,1197.3,43.1,2.9,3.8,NULL
477,HSL017,"HP 218B",2,2394.6,2394.6,54.5,1.4,2394.6,43.1,2.9,3.8,NULL
478,HSL017,"HP 218B",2,1197.3,1197.3,55.5,5.65,1197.3,43.1,2.9,3.8,NULL
479,HSL017,"HP 218B",2,1197.3,1197.3,54.0,8.0,1197.3,43.2,2.9,3.8,NULL
480,HSL017,"HP 218B",2,2394.6,2394.6,53.5,4.7,2394.6,43.2,2.9,3.8,NULL
481,HSL017,"HP 218B",2,2394.6,2394.6,55.0,14.65,2394.6,43.2,2.9,3.8,NULL
482,HSL017,"HP 218B",2,1197.3,1197.3,55.5,12.5,1197.3,43.3,2.9,3.8,NULL
483,HSL017,"HP 218B",2,2394.6,2394.6,55.5,15.25,2394.6,43.3,2.9,3.8,NULL
484,HSL017,"HP 218B",2,2394.6,2394.6,56.5,16.0,2394.6,43.2,2.9,3.8,NULL
485,HSL017,"HP 218B",2,2394.6,2394.6,56.0,23.05,2394.6,43.2,2.9,3.8,NULL
486,HSL017,"HP 218B",2,1197.3,1197.3,53.0,8.2,1197.3,43.2,2.9,3.8,NULL
487,HSL017,"HP 218B",2,1197.3,1197.3,54.5,4.7,1197.3,43.2,2.9,3.8,NULL
488,HSL017,"HP 218B",2,2394.6,2394.6,55.5,14.1,2394.6,42.9,2.9,3.8,NULL
489,HSL017,"HP 218B",2,2394.6,2394.6,60.0,36.15,2394.6,43.4,2.9,3.8,NULL
490,HSL017,"HP 218B",2,2394.6,2394.6,58.5,45.35,2394.6,45.4,3.0,3.6,NULL
491,HSL017,"HP 218B",2,2394.6,2394.6,58.5,36.1,2394.6,47.1,3.1,3.5,NULL
492,HSL017,"HP 218B",2,2394.6,2394.6,61.5,78.9,2394.6,41.0,2.7,3.9,NULL
493,HSL017,"HP 218B",2,2394.6,1197.3,58.0,33.4,1795.95,45.6,3.0,3.6,NULL
494,HSL017,"HP 218B",2,1197.3,1197.3,56.5,55.85,1197.3,47.5,3.2,3.5,NULL
495,HSL017,"HP 218B",2,2394.6,2394.6,62.5,92.4,2394.6,45.8,3.1,3.6,NULL
496,HSL017,"HP 218B",2,1197.3,1197.3,60.5,20.9,1197.3,45.7,3.0,3.6,NULL
497,HSL017,"HP 218B",2,2394.6,2394.6,61.5,82.05,2394.6,46.6,3.1,3.6,NULL
498,HSL017,"HP 218B",2,2195.0,2195.0,58.5,44.15,2195.0,46.0,3.1,3.6,NULL
499,HSL017,"HP 218B",2,2394.6,2394.6,62.5,62.5,2394.6,44.1,2.9,3.7,NULL
500,HSL017,"HP 218B",2,2394.6,2394.6,63.5,84.15,2394.6,45.6,3.0,3.6,NULL
501,HSL017,"HP 218B",2,2394.6,2394.6,64.5,100.0,2394.6,43.7,2.9,3.7,NULL
